Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","159","China","512","Total Population - Male","3010","Population - Est. & Proj.","2021","2021","1000 No","743583.206","X","Figure from international organizations",""
"OA","Annual population","159","China","513","Total Population - Female","3010","Population - Est. & Proj.","2021","2021","1000 No","714591.397","X","Figure from international organizations",""
"OA","Annual population","159","China","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","540439.367","X","Figure from international organizations",""
"OA","Annual population","159","China","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","920173.874","X","Figure from international organizations",""
"OA","Annual population","159","China","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2022","2022","1000 No","1456769.951","X","Figure from international organizations",""
"OA","Annual population","159","China","512","Total Population - Male","3010","Population - Est. & Proj.","2022","2022","1000 No","742400.113","X","Figure from international organizations",""
"OA","Annual population","159","China","513","Total Population - Female","3010","Population - Est. & Proj.","2022","2022","1000 No","714369.838","X","Figure from international organizations",""
"OA","Annual population","159","China","551","Rural population","3010","Population - Est. & Proj.","2022","2022","1000 No","526626.069","X","Figure from international organizations",""
"OA","Annual population","159","China","561","Urban population","3010","Population - Est. & Proj.","2022","2022","1000 No","937461.423","X","Figure from international organizations",""
"OA","Annual population","159","China","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2023","2023","1000 No","1454058.724","X","Figure from international organizations",""
"OA","Annual population","159","China","512","Total Population - Male","3010","Population - Est. & Proj.","2023","2023","1000 No","740461.354","X","Figure from international organizations",""
"OA","Annual population","159","China","513","Total Population - Female","3010","Population - Est. & Proj.","2023","2023","1000 No","713597.37","X","Figure from international organizations",""
"OA","Annual population","159","China","551","Rural population","3010","Population - Est. & Proj.","2023","2023","1000 No","513079.075","X","Figure from international organizations",""
"OA","Annual population","159","China","561","Urban population","3010","Population - Est. & Proj.","2023","2023","1000 No","953931.777","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1980","1980","1000 No","687354.025","X","Figure from international organizations",""
"OA","Annual population","356","India","512","Total Population - Male","3010","Population - Est. & Proj.","1980","1980","1000 No","355512.997","X","Figure from international organizations",""
"OA","Annual population","356","India","513","Total Population - Female","3010","Population - Est. & Proj.","1980","1980","1000 No","331841.028","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1980","1980","1000 No","535841.576","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1980","1980","1000 No","160941.941","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1981","1981","1000 No","703696.25","X","Figure from international organizations",""
"OA","Annual population","356","India","512","Total Population - Male","3010","Population - Est. & Proj.","1981","1981","1000 No","364008.144","X","Figure from international organizations",""
"OA","Annual population","356","India","513","Total Population - Female","3010","Population - Est. & Proj.","1981","1981","1000 No","339688.106","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1981","1981","1000 No","546129.275","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1981","1981","1000 No","166988.757","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1982","1982","1000 No","720313.473","X","Figure from international organizations",""
"OA","Annual population","356","India","512","Total Population - Male","3010","Population - Est. & Proj.","1982","1982","1000 No","372616.981","X","Figure from international organizations",""
"OA","Annual population","356","India","513","Total Population - Female","3010","Population - Est. & Proj.","1982","1982","1000 No","347696.492","X","Figure from international organizations",""
"OA","Annual population","356","India","551","Rural population","3010","Population - Est. & Proj.","1982","1982","1000 No","557274.365","X","Figure from international organizations",""
"OA","Annual population","356","India","561","Urban population","3010","Population - Est. & Proj.","1982","1982","1000 No","172593.648","X","Figure from international organizations",""
"OA","Annual population","356","India","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1983","1983","1000 No","737372.681","X","Figure from international organizations",""
